53	-219	46
58	-222	54
59	-231	54
60	-225	59
62	-229	60
61	-232	61
63	-233	63
62	-233	62
64	-230	66
62	-237	60
62	-233	63
63	-234	62
63	-235	62
62	-231	66
63	-238	61
62	-234	64
63	-233	64
63	-233	63
64	-232	67
63	-236	61
63	-235	65
60	-236	64
44	-250	59
32	-276	67
28	-295	79
30	-302	80
35	-303	87
42	-305	78
40	-304	71
34	-301	74
26	-304	71
18	-306	69
15	-309	81
8	-317	87
7	-316	96
5	-318	106
2	-319	125
-1	-323	141
-2	-318	150
-5	-324	157
-4	-316	170
-5	-323	179
-6	-312	190
-6	-314	197
-8	-311	206
-13	-309	216
-17	-302	222
-19	-300	231
-21	-297	246
-18	-282	251
-21	-284	259
-20	-279	263
-21	-278	267
-23	-275	271
-22	-272	271
-23	-272	277
-23	-268	278
-19	-264	278
-21	-268	281
-19	-264	278
-18	-275	273
-18	-283	259
-18	-290	251
-26	-288	252
-34	-277	263
-24	-270	278
1	-270	279
11	-280	279
16	-272	281
13	-274	284
9	-260	287
2	-260	297
-1	-249	300
-1	-239	309
1	-230	312
3	-231	314
6	-233	312
7	-230	311
7	-236	313
9	-233	310
9	-239	311
10	-239	310
11	-237	308
12	-234	307
15	-237	308
12	-240	308
15	-241	308
17	-246	304
19	-253	296
27	-278	273
42	-306	228
27	-325	150
1	-324	92
-15	-311	64
-28	-297	46
-36	-282	21
-29	-274	16
-26	-269	1
-21	-272	6
-16	-281	18
-20	-281	21
-17	-286	26
-17	-288	26
-21	-288	32
-19	-291	35
-20	-295	38
-19	-293	35
-19	-293	38
-21	-293	35
-20	-291	37
-20	-290	30
-18	-287	30
-19	-289	28
-18	-286	29
-17	-289	28
-17	-290	33
-16	-289	30
-17	-291	34
-16	-295	30
-12	-292	40
-11	-298	36
-10	-295	43
-10	-301	42
-12	-299	46
-10	-301	43
-5	-297	42
-6	-298	33
-7	-283	23
-9	-273	9
-9	-264	-3
-7	-256	-9
-3	-256	-11
-1	-259	-10
0	-259	-10
2	-262	-10
1	-263	-6
0	-260	-7
-3	-261	-10
-3	-262	-2
-6	-261	-5
-14	-261	-7
-6	-260	-6
-1	-260	-12
-3	-255	-7
-13	-254	-12
-11	-256	-13
0	-254	-18
-26	-254	-6
-29	-252	-13
-29	-243	-15
-29	-245	-18
-26	-243	-16
-21	-239	-22
-18	-236	-26
-17	-237	-19
-13	-244	-19
-2	-259	-12
4	-267	-3
6	-267	4
6	-269	5
2	-271	3
3	-272	1
2	-271	4
0	-271	4
2	-269	7
0	-270	7
-2	-271	6
-2	-271	3
-2	-272	3
-2	-269	11
-3	-271	8
-4	-272	3
-3	-271	7
-3	-273	9
-2	-273	10
-2	-275	8
0	-276	10
1	-277	14
1	-278	12
2	-276	15
-1	-276	15
-1	-278	12
-2	-278	14
-3	-276	18
-4	-280	13
-3	-278	16
-3	-276	18
-2	-278	11
-1	-278	16
-2	-278	17
-1	-279	15
-1	-279	19
-2	-281	15
-1	-279	16
-2	-276	19
-1	-278	14
-3	-279	17
-4	-277	20
-5	-279	12
-4	-278	17
-3	-278	16
-4	-279	14
-4	-279	16
-5	-279	16
-5	-279	17
-4	-277	20
-4	-279	17
-5	-278	17
-5	-279	18
-5	-279	15
-5	-277	19
-6	-279	16
-7	-279	17
-6	-278	20
-6	-281	15
-7	-280	16
-6	-279	18
-6	-280	17
-4	-278	19
-6	-279	20
-7	-279	16
-7	-275	18
-10	-278	15
-7	-276	18
-8	-277	17
-8	-278	17
-6	-278	19
-7	-280	15
-8	-280	17
-5	-279	22
-9	-280	16
-6	-280	20
-8	-282	15
-8	-279	16
-8	-277	20
-7	-279	16
-6	-277	19
-8	-282	16
-8	-281	17
-7	-279	18
-7	-283	16
-7	-280	19
-6	-278	19
-5	-279	19
-5	-277	21
-5	-279	19
-6	-280	17
-5	-281	20
-5	-283	16
-3	-281	19
-4	-281	20
-6	-282	16
-3	-280	21
-2	-281	17
1	-277	12
-3	-269	6
-10	-267	4
-11	-266	4
-13	-267	3
-14	-269	5
-13	-268	9
-15	-268	6
-16	-269	8
-17	-269	13
-20	-272	9
-18	-270	14
-19	-274	9
-17	-272	10
-18	-269	11
-20	-271	11
-19	-273	9
-15	-272	12
-17	-274	13
-18	-273	13
-17	-272	13
-18	-273	13
-17	-273	15
-16	-274	12
-15	-272	13
-16	-274	13
-15	-273	15
-17	-273	14
-31	-258	4
-30	-257	0
-30	-260	-2
-30	-257	5
-32	-259	0
-31	-259	3
-31	-257	4
-31	-258	1
-32	-258	2
-31	-258	1
-31	-258	0
-30	-258	2
-31	-259	3
-30	-260	0
-32	-257	5
-32	-259	3
-32	-260	1
-32	-257	5
-32	-259	2
-33	-259	2
-31	-257	3
-32	-259	1
-33	-259	0
-32	-258	0
-33	-257	4
-34	-258	1
-33	-255	4
-32	-256	2
-34	-258	2
-35	-260	4
-35	-261	2
-35	-258	8
-41	-259	7
-54	-259	6
-66	-249	10
-71	-250	8
-74	-250	12
-74	-249	11
-73	-249	10
-69	-250	9
-67	-250	8
-63	-250	9
-57	-250	2
-52	-250	1
-51	-246	1
-52	-247	-3
-52	-239	-7
-53	-234	-13
-41	-238	0
-26	-245	19
-42	-225	25
-14	-228	37
13	-214	31
-13	-206	24
-14	-193	13
-20	-192	13
-18	-190	11
-13	-190	9
-13	-192	10
-16	-191	13
-15	-193	10
-11	-195	15
-9	-197	14
-7	-195	17
-16	-188	12
-17	-188	10
-16	-187	10
-15	-183	16
-13	-185	13
-13	-187	12
-14	-184	14
-14	-187	14
-11	-190	15
-7	-190	16
-10	-184	16
-8	-185	14
-4	-181	20
-2	-181	18
-1	-187	17
-1	-178	20
2	-185	18
8	-190	19
7	-185	21
7	-183	24
8	-184	22
9	-182	21
8	-180	25
6	-182	21
5	-184	19
6	-184	21
6	-181	22
6	-180	22
5	-182	19
4	-179	23
3	-179	24
4	-179	20
6	-181	20
6	-179	21
5	-179	22
6	-177	22
6	-178	21
6	-178	23
5	-179	19
5	-178	20
7	-177	22
3	-180	19
3	-177	17
3	-178	21
2	-178	17
3	-179	18
4	-181	19
3	-178	18
3	-176	17
2	-177	13
3	-175	13
4	-173	15
3	-175	14
5	-175	13
3	-175	14
2	-177	15
1	-177	12
2	-176	11
2	-175	16
3	-175	15
2	-178	11
1	-175	14
3	-175	14
1	-176	13
0	-178	10
1	-177	13
1	-175	13
-1	-176	8
0	-174	12
0	-172	12
0	-171	13
-2	-172	9
-4	-172	10
-1	-171	9
-1	-172	10
-2	-175	8
-2	-174	12
-2	-174	11
-1	-174	8
-1	-172	10
-2	-172	10
-4	-173	7
-3	-171	8
-3	-170	11
-4	-172	6
-5	-170	6
-3	-169	10
-3	-169	9
-4	-171	7
-5	-170	10
-4	-170	11
-5	-170	5
-3	-170	9
-4	-169	12
-4	-170	8
-5	-171	5
-5	-169	7
-5	-169	8
-4	-169	8
-5	-169	7
-4	-169	7
-5	-169	10
-6	-170	6
-9	-171	6
-22	-172	-3
6	-196	-21
24	-206	-16
36	-211	-14
35	-220	-11
24	-241	-7
18	-246	3
16	-248	2
21	-253	2
38	-252	9
61	-251	15
89	-246	29
146	-250	89
205	-127	167
216	-42	148
137	20	22
34	-11	-32
-24	-15	-7
34	-11	-8
58	-17	-20
27	11	-5
18	-16	0
19	-12	6
5	7	11
13	-2	12
12	-16	17
16	-24	13
14	-29	15
18	-33	12
18	-35	16
17	-36	14
22	-36	10
25	-38	11
26	-40	12
23	-39	10
25	-39	10
24	-38	14
19	-34	9
17	-30	9
15	-26	8
14	-28	10
11	-29	14
10	-28	12
10	-30	10
8	-33	11
7	-33	13
4	-30	9
5	-32	13
6	-31	8
6	-31	9
5	-32	11
7	-30	10
7	-32	13
6	-32	14
7	-31	11
6	-30	9
4	-30	9
5	-31	10
4	-31	8
3	-30	11
1	-28	11
3	-30	12
2	-29	12
3	-27	10
1	-27	12
1	-27	8
0	-26	9
2	-28	9
1	-28	10
1	-27	11
1	-27	14
2	-28	10
0	-27	11
1	-27	8
1	-26	8
2	-26	9
0	-27	11
2	-26	10
2	-29	14
2	-28	12
3	-30	11
3	-31	8
3	-32	7
2	-33	8
0	-34	9
0	-37	11
0	-38	14
5	-44	12
8	-48	11
-8	-39	14
-16	9	4
-18	31	-7
-13	43	-10
-11	45	-12
-21	48	-11
-31	48	-9
-31	48	-6
-32	49	-7
-34	52	-10
-31	52	-6
-32	52	-6
-31	50	-5
-32	51	-7
-32	52	-7
-33	51	-3
-33	50	-2
-31	53	-6
-32	50	-5
-32	50	-5
-35	52	-7
-33	53	-9
-33	49	-2
-30	50	-8
-17	45	-14
-3	38	-17
9	40	-20
25	42	-17
38	43	-17
53	37	-19
65	30	-19
76	22	-20
81	18	-26
86	17	-24
90	16	-20
92	18	-23
92	16	-25
91	17	-21
90	16	-19
72	30	-19
42	49	-16
16	65	0
-6	62	-1
-10	65	8
-8	67	9
-5	66	9
-5	67	4
-4	63	5
-4	64	3
-3	64	3
-4	65	4
-4	63	3
-4	64	4
-4	65	2
-3	63	5
-6	65	2
-5	64	1
-6	63	1
-4	65	-2
-5	65	-1
-5	65	1
-5	64	2
-6	64	3
-6	63	2
-7	64	2
-8	63	4
-6	62	4
-7	65	2
-6	61	5
-7	61	4
-6	61	2
-8	63	4
-6	61	5
-7	63	4
-7	62	4
-7	60	5
-7	64	3
-8	63	5
-9	62	5
-8	62	7
-7	65	3
-9	63	4
-9	64	3
-8	69	-2
2	74	-1
10	88	-1
14	94	5
17	88	5
11	81	13
2	86	23
1	91	29
4	101	34
4	103	44
7	104	47
5	103	51
4	103	55
5	104	58
7	104	62
7	103	67
6	103	64
0	106	64
-3	98	52
0	96	48
1	95	47
1	95	46
3	92	46
5	93	44
7	91	46
9	90	47
11	93	47
11	93	47
12	97	45
14	95	48
14	96	48
14	94	51
13	96	53
12	96	53
12	97	53
12	99	51
12	98	53
14	100	54
13	97	55
15	101	52
12	99	55
10	98	54
10	97	54
8	96	51
6	96	47
3	93	45
5	92	44
3	92	40
3	91	39
2	95	37
5	92	41
6	93	41
6	93	42
5	91	42
4	93	41
6	93	42
4	93	41
4	91	41
3	91	40
5	91	40
4	91	37
2	89	37
2	90	36
0	88	35
-1	86	39
-1	86	36
-2	86	33
-3	84	29
-3	85	25
-5	81	23
-5	77	24
-5	75	21
-4	75	19
-5	76	17
-7	76	14
-5	76	16
-6	74	16
-5	74	20
-7	76	19
-8	75	21
-8	76	19
-11	75	18
-12	75	15
-12	72	18
-11	74	16
-11	74	14
-13	71	18
-13	72	17
-13	75	13
-13	74	16
-14	74	18
-15	74	19
-16	75	18
-14	75	18
-15	73	21
-14	72	20
-16	73	19
-17	74	19
-14	74	18
-16	73	18
-17	73	18
-17	75	15
-16	72	18
-16	73	20
-19	75	18
-18	76	14
-17	74	18
-18	72	20
-18	74	20
-17	76	16
-19	74	17
-18	73	21
-18	72	19
-18	76	18
-21	71	13
-22	66	9
-24	63	3
-26	62	3
-27	64	2
-29	63	4
-30	64	3
-29	64	7
-30	63	8
-30	64	6
-29	63	6
-30	65	3
-29	63	4
-30	65	6
-29	63	7
-30	62	8
-29	64	5
-32	62	6
-31	64	3
-32	62	3
-31	62	4
-30	62	4
-30	63	4
-31	61	7
-31	64	7
-30	63	7
-31	65	6
-30	66	5
-29	63	5
-27	65	4
-23	63	6
-23	64	6
-23	63	4
-24	63	4
-22	65	-1
-22	63	2
-21	62	1
-20	61	3
-21	63	1
-19	61	-2
-21	60	-1
-21	58	0
-21	58	-3
-22	56	-7
-23	56	-5
-25	55	-4
-26	54	-3
-25	55	-3
-26	54	0
-25	56	-1
-27	56	-2
-28	57	-3
-27	56	1
-29	57	-1
-30	58	0
-32	57	0
-36	58	0
-37	55	-3
-40	53	-4
-39	50	-2
-39	54	-6
-39	52	-6
-37	51	-1
-38	52	-2
-38	54	-5
-39	54	-1
-40	51	2
-40	54	-1
-40	52	-1
-42	55	-3
-43	51	1
-42	51	1
-46	52	0
-46	53	-1
-49	53	1
-50	54	2
-52	54	2
-52	52	5
-54	51	5
-58	51	2
-55	51	2
-58	50	3
-59	51	2
-59	52	7
-60	52	7
-64	52	11
-66	55	9
-71	52	11
-70	53	16
-69	53	12
-70	54	13
-70	54	12
-70	54	14
-71	53	14
-74	54	12
-73	52	11
-74	51	15
-76	55	12
-74	52	15
-76	52	16
-77	54	14
-78	53	13
-79	51	19
-80	52	17
-83	52	17
-83	52	16
-83	53	16
-84	50	17
-84	49	19
-88	51	17
-88	49	19
-87	49	19
-88	50	18
-87	49	21
-89	49	19
-90	49	17
-92	49	18
-91	46	20
-90	48	19
-92	48	21
-90	48	18
-86	50	16
-78	51	13
-66	54	4
-59	57	7
-54	57	11
-50	57	9
-46	58	4
-42	58	5
-40	60	7
-38	60	6
-38	61	5
-38	58	7
-36	58	6
-34	59	3
-33	59	3
-30	58	2
-29	60	0
-25	58	-1
-13	56	-3
-8	56	-3
-3	59	-4
1	60	-7
4	56	-6
3	56	-8
6	57	-7
6	55	-7
5	55	-6
4	53	-4
3	55	-3
1	55	-5
-1	58	-6
-2	57	-8
-3	58	-3
-4	58	-3
-5	59	-1
-4	59	-1
-7	59	-2
-7	60	-2
-7	59	-2
-7	60	-5
-8	59	-3
-8	59	-2
-8	59	-3
-9	59	2
-8	57	2
-10	60	0
-9	58	1
-9	59	1
-9	61	-1
-9	59	-1
-9	61	-4
-10	60	-4
-10	57	1
-11	60	-2
-11	60	1
-11	60	-3
-10	59	-1
-10	58	2
-9	58	-1
-10	60	-5
-8	58	-4
-6	59	-4
-4	58	-2
-2	57	0
-2	57	-1
0	60	-1
1	59	-1
1	60	-2
1	60	-2
0	60	0
0	60	0
0	58	1
-2	57	0
-2	58	2
-1	59	-2
-1	58	1
0	58	-1
-1	59	0
-1	59	0
-2	59	-1
-2	60	-1
-1	60	-2
-1	61	-4
0	61	-3
-1	60	-2
0	58	-1
1	61	-2
-1	61	-2
0	60	-1
1	60	-2
1	58	1
1	59	0
1	60	-1
1	61	-3
2	61	-3
3	58	-1
0	58	-2
2	58	0
1	59	-5
2	58	-1
2	58	-1
3	60	-4
2	60	-3
1	59	-1
1	58	-4
2	59	-4
1	60	-2
1	59	-1
1	58	-3
2	58	-3
2	58	-2
1	58	-2
2	57	-2
2	60	-4
0	58	-2
1	58	-3
0	58	-4
0	59	-3
1	57	-3
1	58	-3
1	58	-5
0	59	-3
2	60	-7
1	57	-3
1	59	-5
0	57	-4
1	60	-6
0	59	-5
2	59	-5
1	59	-8
1	59	-7
1	59	-4
1	58	-6
1	59	-8
3	59	-6
1	59	-5
0	59	-4
2	58	-5
0	56	-6
1	56	-6
0	56	-6
0	55	-5
1	56	-8
1	54	-5
2	55	-8
2	54	-7
1	53	-6
1	53	-6
1	55	-7
0	53	-7
0	54	-8
1	55	-7
0	53	-7
0	56	-10
0	55	-7
1	55	-7
-2	56	-8
-1	53	-5
-1	55	-5
-1	58	-8
-1	55	-7
-2	56	-7
-1	56	-7
-3	55	-8
-4	55	-5
-3	57	-9
-2	54	-8
-2	55	-8
-3	54	-6
-1	55	-4
-1	56	-7
-2	57	-11
-2	56	-7
-2	57	-6
-2	56	-2
-2	56	-3
-5	57	-7
-4	54	-5
-5	57	-9
-3	54	-6
-3	56	-6
-5	54	-4
-4	55	-4
-4	55	-7
-4	56	-9
-2	55	-6
6	53	-5
10	54	-6
13	55	-8
18	57	-9
18	56	-8
19	58	-5
20	59	-4
18	58	-1
20	59	-4
26	59	-2
63	68	13
150	50	49
213	-78	29
169	-200	10
100	-294	41
20	-301	34
-14	-301	34
-33	-292	34
-25	-283	10
-10	-285	11
-34	-281	15
-10	-274	0
0	-269	-10
17	-266	-9
6	-265	-11
7	-274	2
1	-272	2
30	-297	35
34	-308	41
32	-297	26
43	-295	26
38	-295	20
35	-291	15
22	-272	-3
-14	-262	-13
-15	-272	2
3	-261	-15
12	-265	-9
33	-269	-9
21	-263	-11
21	-267	-13
52	-262	-8
55	-262	-11
54	-266	-10
-12	-258	-17
-28	-256	-10
-20	-259	-11
-15	-263	-7
-15	-266	-7
-16	-265	-5
-14	-266	-6
-16	-270	-3
-16	-272	3
-19	-279	7
-17	-278	7
-17	-276	8
-17	-276	5
-16	-275	11
-20	-278	4
-21	-276	7
-23	-275	7
-24	-274	8
-23	-272	9
-23	-273	6
-23	-273	6
-22	-275	9
-21	-277	4
-20	-274	10
-20	-275	5
-20	-275	5
-20	-273	7
-22	-276	3
-18	-274	6
-17	-276	3
-16	-275	3
-25	-274	8
-32	-277	8
-17	-283	20
-5	-286	17
6	-283	8
15	-281	5
17	-278	5
16	-281	2
15	-277	3
14	-274	3
15	-274	2
21	-278	0
30	-277	3
38	-278	7
40	-279	2
40	-280	4
37	-280	8
34	-280	5
28	-281	1
25	-277	3
22	-278	2
19	-278	-1
17	-275	1
17	-274	4
15	-275	2
13	-276	1
14	-277	1
10	-274	0
11	-276	-4
13	-274	0
13	-276	1
15	-276	3
18	-279	4
19	-278	5
25	-278	6
29	-281	5
33	-280	7
32	-280	10
29	-281	5
27	-278	3
17	-269	1
11	-265	-5
11	-265	-9
9	-265	-6
22	-268	-3
27	-267	-4
45	-265	-5
68	-266	-3
68	-271	6
82	-277	18
73	-278	16
66	-276	10
55	-275	10
68	-281	17
-24	-263	-4
-46	-260	4
-45	-259	-3
-47	-247	-9
7	-263	-8
32	-273	8
39	-283	12
47	-297	32
46	-306	47
37	-308	58
29	-306	47
9	-300	38
-10	-293	35
5	-303	40
11	-298	35
23	-283	15
34	-274	0
24	-271	-1
26	-266	-3
22	-276	4
23	-279	10
30	-278	9
48	-282	8
51	-284	15
39	-281	11
38	-281	10
29	-280	11
28	-282	8
28	-280	8
25	-281	12
30	-284	10
31	-283	13
31	-283	15
29	-283	11
16	-282	12
18	-282	13
18	-282	12
21	-282	16
18	-283	14
16	-284	14
14	-283	18
11	-285	19
10	-286	16
7	-285	20
4	-288	16
5	-285	16
2	-282	20
0	-283	18
-2	-285	14
0	-284	16
-2	-285	19
-2	-286	15
-3	-285	17
-4	-283	18
-6	-285	15
-5	-282	19
-3	-283	18
-8	-284	14
-7	-283	15
-6	-281	17
-6	-282	15
-4	-279	14
-5	-281	14
-5	-281	12
-3	-281	15
2	-279	11
5	-280	8
7	-276	9
11	-277	9
17	-277	4
17	-275	8
16	-275	5
15	-276	3
15	-276	2
18	-274	6
15	-274	8
15	-276	2
18	-274	6
16	-272	6
17	-274	3
15	-278	1
15	-275	3
14	-273	9
13	-275	5
12	-277	4
11	-277	5
14	-276	6
12	-277	2
14	-276	4
13	-274	6
13	-275	7
12	-278	4
10	-278	7
12	-277	10
11	-279	6
13	-275	8
11	-276	9
12	-277	5
11	-276	6
12	-275	9
12	-276	4
12	-277	1
13	-274	7
12	-275	5
12	-277	3
13	-276	5
13	-276	6
12	-275	5
13	-275	5
12	-274	7
11	-275	7
12	-277	4
11	-276	5
11	-275	7
11	-277	4
12	-275	7
9	-275	7
10	-275	6
10	-277	5
10	-275	10
11	-276	7
9	-276	5
9	-277	6
10	-275	10
9	-277	7
9	-276	7
9	-277	6
12	-274	9
9	-276	8
9	-277	5
8	-278	5
10	-276	8
11	-276	8
10	-278	6
10	-276	6
10	-275	9
9	-277	7
9	-277	3
9	-277	7
9	-277	6
9	-275	7
8	-277	3
9	-277	6
9	-275	8
8	-277	7
7	-275	6
8	-275	6
7	-278	3
8	-278	5
6	-276	5
6	-275	9
7	-276	10
7	-276	6
7	-275	8
7	-278	4
6	-277	6
8	-274	9
8	-275	8
9	-276	7
8	-277	5
8	-279	4
8	-277	6
8	-276	5
7	-275	7
8	-274	7
7	-277	5
7	-276	3
8	-276	6
5	-278	9
4	-280	7
1	-278	12
-5	-277	12
-8	-278	10
-8	-277	13
-7	-279	8
-8	-278	9
-6	-275	10
-4	-278	6
1	-277	7
2	-276	8
3	-275	12
3	-278	9
2	-277	9
3	-279	8
2	-279	9
2	-279	9
2	-276	11
2	-278	8
3	-277	8
3	-277	7
4	-275	9
5	-276	9
6	-276	10
7	-278	8
5	-276	8
5	-278	5
5	-278	6
6	-277	10
6	-276	9
5	-277	8
6	-279	4
6	-276	5
6	-277	7
7	-276	9
5	-277	8
3	-278	7
3	-276	6
4	-277	7
5	-275	9
3	-276	8
5	-276	9
5	-278	5
5	-279	5
-4	-271	3
1	-276	5
5	-275	8
5	-277	8
9	-278	4
13	-278	4
15	-275	5
12	-276	11
14	-279	9
14	-279	8
14	-278	15
19	-284	15
21	-287	15
21	-284	16
25	-285	16
23	-287	14
28	-285	17
30	-287	14
30	-285	15
35	-283	16
38	-285	12
39	-284	14
41	-283	16
43	-286	16
45	-285	19
46	-288	19
48	-287	23
51	-286	24
52	-286	18
56	-283	16
59	-283	14
61	-283	12
64	-281	16
68	-281	17
71	-282	19
75	-278	21
79	-281	21
85	-281	23
93	-277	27
100	-276	25
108	-269	20
114	-265	12
121	-256	14
126	-253	13
129	-249	16
134	-248	11
135	-247	17
138	-247	17
145	-243	20
148	-242	20
149	-238	22
154	-236	18
155	-235	19
158	-230	19
163	-227	19
166	-226	18
169	-224	21
169	-220	25
175	-218	23
176	-216	28
181	-218	26
179	-215	32
180	-216	31
183	-216	33
186	-212	33
189	-207	35
190	-205	31
189	-199	30
193	-197	30
194	-191	31
197	-191	29
196	-190	29
198	-185	31
200	-183	30
200	-178	33
202	-175	36
205	-173	36
208	-168	38
212	-165	42
213	-163	44
219	-161	47
218	-159	50
222	-160	50
221	-156	54
225	-153	55
226	-155	55
224	-153	57
222	-150	56
225	-152	49
217	-150	48
218	-150	41
214	-148	39
216	-145	34
213	-144	39
215	-139	31
219	-134	44
225	-137	53
232	-144	74
230	-154	81
231	-157	79
230	-159	78
233	-154	81
230	-150	76
230	-146	70
228	-144	69
232	-145	69
228	-143	69
233	-141	64
231	-139	67
233	-134	62
231	-122	65
234	-110	67
235	-100	66
235	-90	72
238	-89	74
236	-83	75
235	-81	77
234	-79	77
232	-78	80
235	-78	79
236	-77	79
235	-76	79
238	-75	79
235	-74	79
234	-74	81
238	-73	79
236	-73	80
235	-70	81
233	-70	81
236	-69	80
235	-67	81
232	-66	82
234	-65	79
230	-62	81
231	-59	82
234	-58	81
229	-55	83
231	-52	82
231	-52	82
231	-51	85
231	-48	85
227	-46	89
229	-44	90
226	-40	92
231	-36	88
227	-37	91
228	-33	90
224	-31	90
228	-28	87
222	-28	88
227	-27	85
219	-24	90
225	-20	85
220	-18	86
219	-15	86
218	-13	87
211	-10	89
216	-7	84
214	-7	84
210	-6	87
213	-6	86
216	-5	82
213	-4	82
211	-4	84
210	-4	83
212	-1	81
208	2	79
204	4	80
205	4	80
202	7	80
202	8	79
203	12	75
199	14	76
194	13	78
195	15	76
197	17	74
194	19	74
191	21	77
194	21	74
192	23	75
192	22	78
189	22	78
191	25	74
187	25	77
189	24	76
190	24	79
189	26	75
188	26	73
182	31	72
178	39	69
166	46	67
144	58	58
125	62	37
120	63	37
119	59	39
163	43	62
189	17	57
195	-15	35
194	-75	8
189	-78	3
193	-66	6
192	-28	27
179	9	32
148	38	32
132	45	24
124	39	18
109	48	9
106	48	6
99	49	7
102	47	7
100	45	10
103	43	7
104	49	8
101	51	12
94	52	7
84	53	6
82	53	2
75	52	1
68	52	1
64	53	-1
60	51	0
56	55	-4
48	55	-2
42	55	-8
34	54	-3
30	55	-6
25	54	-7
21	55	-9
16	54	-9
15	54	-10
13	54	-8
10	56	-6
7	56	-6
7	58	-8
3	58	-7
0	59	-9
2	59	-9
0	59	-8
2	58	-7
6	59	-8
9	60	-8
18	57	-8
33	60	-5
62	55	3
97	49	9
121	42	20
156	28	27
181	9	35
196	-4	48
211	-22	71
232	-48	84
241	-103	85
220	-180	58
181	-219	32
167	-232	20
135	-236	4
132	-239	1
122	-244	-2
90	-252	-7
80	-246	-17
83	-242	-18
100	-245	-16
87	-267	3
66	-296	29
44	-289	23
31	-292	17
20	-289	17
11	-293	26
12	-297	27
9	-287	21
5	-290	22
-2	-284	13
-14	-270	6
-22	-267	2
-19	-269	1
-17	-273	5
-14	-277	4
-7	-276	11
-7	-279	5
-7	-276	8
-8	-275	12
-7	-277	8
-8	-275	8
-6	-274	10
-7	-276	6
-8	-275	4
-8	-274	9
-8	-276	7
-8	-276	7
-6	-275	6
-1	-276	5
2	-274	4
1	-274	4
2	-277	2
3	-277	7
4	-276	6
3	-277	10
4	-280	6
3	-283	5
4	-280	9
3	-282	10
8	-283	13
9	-282	12
6	-284	11
6	-280	13
8	-279	11
7	-278	5
8	-279	5
7	-276	6
6	-277	8
7	-278	6
5	-281	5
6	-281	6
6	-280	8
6	-282	7
6	-280	11
6	-282	8
4	-282	10
6	-281	9
5	-278	6
3	-278	5
1	-274	7
-1	-276	6
-1	-277	3
-2	-277	4
-3	-275	6
-4	-277	4
-9	-275	5
-7	-275	9
-7	-275	6
-6	-276	4
-4	-274	3
9	-275	5
15	-271	0
19	-272	0
22	-274	3
25	-275	6
26	-278	6
23	-280	4
22	-279	6
22	-281	8
24	-282	6
24	-280	7
24	-279	11
23	-285	9
23	-283	10
25	-279	13
23	-277	1
17	-279	5
12	-276	12
10	-279	9
8	-277	5
4	-275	9
3	-277	10
3	-280	10
7	-284	13
7	-286	15
9	-285	16
12	-287	15
18	-284	16
24	-285	15
28	-285	14
34	-283	17
37	-284	16
44	-286	15
52	-284	18
57	-285	15
62	-284	17
64	-283	20
68	-282	18
72	-280	21
75	-282	16
75	-282	20
73	-281	19
70	-282	18
69	-281	24
71	-283	20
70	-283	19
66	-281	23
62	-285	16
59	-282	17
55	-284	16
44	-284	16
40	-284	17
37	-285	14
35	-280	15
37	-282	16
35	-283	12
37	-282	16
37	-282	15
37	-283	11
38	-282	14
37	-284	11
38	-280	13
38	-282	14
39	-284	12
40	-282	16
42	-282	15
46	-281	13
44	-279	15
43	-284	14
44	-283	14
44	-281	15
45	-279	8
46	-276	11
44	-280	9
45	-279	9
48	-276	9
48	-277	8
46	-277	7
47	-276	9
48	-275	8
48	-277	5
46	-275	8
45	-276	9
43	-276	8
34	-279	3
27	-278	8
26	-281	8
24	-277	9
23	-281	6
26	-281	10
28	-280	12
28	-281	9
26	-281	8
25	-282	15
26	-285	12
27	-286	13
25	-283	16
24	-284	13
26	-285	15
30	-285	15
31	-285	12
33	-283	16
35	-285	10
34	-283	11
33	-284	12
31	-283	12
32	-282	12
33	-284	10
37	-281	13
38	-284	14
40	-286	12
36	-283	17
35	-284	12
35	-284	11
34	-284	14
37	-285	8
35	-283	9
35	-280	11
34	-280	4
34	-278	2
33	-277	4
31	-278	5
32	-278	0
33	-277	3
33	-277	4
32	-274	0
35	-270	1
32	-257	-15
36	-257	-15
48	-262	-15
50	-259	-15
51	-258	-8
52	-262	-12
52	-259	-10
54	-264	-12
60	-263	-3
63	-265	-3
64	-264	-4
67	-266	-1
69	-269	-3
69	-266	0
72	-262	0
70	-266	-4
68	-265	2
75	-266	0
78	-267	-1
81	-267	0
84	-263	5
90	-265	1
90	-265	0
88	-264	3
82	-266	3
65	-271	-4
53	-268	-3
48	-265	-5
38	-267	-10
31	-262	-4
32	-264	-10
29	-264	-11
25	-265	-9
26	-266	-9
29	-268	-7
27	-268	-11
26	-264	-4
30	-266	-8
34	-268	-4
34	-268	-1
32	-275	-2
29	-273	1
24	-274	2
32	-272	2
30	-272	1
30	-272	-1
31	-271	3
30	-275	-1
29	-273	0
31	-272	4
36	-272	2
33	-275	0
33	-273	6
32	-271	2
36	-275	-1
34	-274	3
35	-275	2
37	-274	4
36	-274	2
36	-273	2
36	-273	6
37	-273	2
37	-276	2
37	-275	3
37	-273	6
37	-277	3
39	-276	5
41	-276	6
45	-275	9
44	-275	7
46	-272	5
45	-272	6
33	-276	6
23	-276	6
13	-272	5
6	-269	-2
-7	-266	-2
-14	-267	0
-27	-268	7
